Código de Ruta,Descripción de la ruta,Código recorrido ,Descripción del recorrido,Sentido,Dia,Mes,Año,Cantidad de Pasajeros Regulares,Cantidad de Adultos Mayores,Ingresos
RF004,ESTACION DEL ATLANTICO - CARTAGO,T4470,ESTACION DEL ATLANTICO - CARTAGO,Destino – Origen,29,3,2022,1627,0,894850
RF004,ESTACION DEL ATLANTICO - CARTAGO,T4470,ESTACION DEL ATLANTICO - CARTAGO,Destino – Origen,28,3,2022,1693,0,931150
RF004,ESTACION DEL ATLANTICO - CARTAGO,T4470,ESTACION DEL ATLANTICO - CARTAGO,Destino – Origen,25,3,2022,1237,0,680350
RF004,ESTACION DEL ATLANTICO - CARTAGO,T4470,ESTACION DEL ATLANTICO - CARTAGO,Destino – Origen,24,3,2022,1327,0,729850
RF004,ESTACION DEL ATLANTICO - CARTAGO,T4470,ESTACION DEL ATLANTICO - CARTAGO,Destino – Origen,23,3,2022,1267,0,696850
RF004,ESTACION DEL ATLANTICO - CARTAGO,T4470,ESTACION DEL ATLANTICO - CARTAGO,Destino – Origen,22,3,2022,1141,0,627550
RF004,ESTACION DEL ATLANTICO - CARTAGO,T4470,ESTACION DEL ATLANTICO - CARTAGO,Destino – Origen,21,3,2022,1280,0,704000
RF004,ESTACION DEL ATLANTICO - CARTAGO,T4470,ESTACION DEL ATLANTICO - CARTAGO,Destino – Origen,18,3,2022,1177,0,647350
RF004,ESTACION DEL ATLANTICO - CARTAGO,T4470,ESTACION DEL ATLANTICO - CARTAGO,Destino – Origen,17,3,2022,1359,0,747450
RF004,ESTACION DEL ATLANTICO - CARTAGO,T4470,ESTACION DEL ATLANTICO - CARTAGO,Destino – Origen,16,3,2022,1221,0,671550
RF004,ESTACION DEL ATLANTICO - CARTAGO,T4470,ESTACION DEL ATLANTICO - CARTAGO,Destino – Origen,15,3,2022,1138,0,625900
RF004,ESTACION DEL ATLANTICO - CARTAGO,T4470,ESTACION DEL ATLANTICO - CARTAGO,Destino – Origen,14,3,2022,1205,0,662750
RF004,ESTACION DEL ATLANTICO - CARTAGO,T4470,ESTACION DEL ATLANTICO - CARTAGO,Destino – Origen,11,3,2022,1159,0,637450
RF004,ESTACION DEL ATLANTICO - CARTAGO,T4470,ESTACION DEL ATLANTICO - CARTAGO,Destino – Origen,10,3,2022,1159,0,637450
RF004,ESTACION DEL ATLANTICO - CARTAGO,T4470,ESTACION DEL ATLANTICO - CARTAGO,Destino – Origen,9,3,2022,1205,0,662750
RF004,ESTACION DEL ATLANTICO - CARTAGO,T4470,ESTACION DEL ATLANTICO - CARTAGO,Destino – Origen,8,3,2022,1134,0,623700
RF004,ESTACION DEL ATLANTICO - CARTAGO,T4470,ESTACION DEL ATLANTICO - CARTAGO,Destino – Origen,7,3,2022,1014,0,557700
RF004,ESTACION DEL ATLANTICO - CARTAGO,T4470,ESTACION DEL ATLANTICO - CARTAGO,Destino – Origen,4,3,2022,1029,0,565950
RF004,ESTACION DEL ATLANTICO - CARTAGO,T4470,ESTACION DEL ATLANTICO - CARTAGO,Destino – Origen,3,3,2022,912,0,501600
RF004,ESTACION DEL ATLANTICO - CARTAGO,T4470,ESTACION DEL ATLANTICO - CARTAGO,Destino – Origen,2,3,2022,1033,0,568150
RF004,ESTACION DEL ATLANTICO - CARTAGO,T4470,ESTACION DEL ATLANTICO - CARTAGO,Destino – Origen,1,3,2022,1065,0,585750
RF004,ESTACION DEL ATLANTICO - CARTAGO,T4470,ESTACION DEL ATLANTICO - CARTAGO,Origen – Destino,31,3,2022,1848,73,1016400
RF004,ESTACION DEL ATLANTICO - CARTAGO,T4470,ESTACION DEL ATLANTICO - CARTAGO,Origen – Destino,30,3,2022,1615,123,888250
RF004,ESTACION DEL ATLANTICO - CARTAGO,T4470,ESTACION DEL ATLANTICO - CARTAGO,Origen – Destino,29,3,2022,1903,118,1046650
RF004,ESTACION DEL ATLANTICO - CARTAGO,T4470,ESTACION DEL ATLANTICO - CARTAGO,Origen – Destino,28,3,2022,1888,131,1038400
RF004,ESTACION DEL ATLANTICO - CARTAGO,T4470,ESTACION DEL ATLANTICO - CARTAGO,Origen – Destino,25,3,2022,1634,103,898700
RF004,ESTACION DEL ATLANTICO - CARTAGO,T4470,ESTACION DEL ATLANTICO - CARTAGO,Origen – Destino,24,3,2022,1671,103,919050
RF004,ESTACION DEL ATLANTICO - CARTAGO,T4470,ESTACION DEL ATLANTICO - CARTAGO,Origen – Destino,23,3,2022,1715,38,943250
RF004,ESTACION DEL ATLANTICO - CARTAGO,T4470,ESTACION DEL ATLANTICO - CARTAGO,Origen – Destino,22,3,2022,1590,94,874500
RF004,ESTACION DEL ATLANTICO - CARTAGO,T4470,ESTACION DEL ATLANTICO - CARTAGO,Origen – Destino,21,3,2022,1513,117,832150
RF004,ESTACION DEL ATLANTICO - CARTAGO,T4470,ESTACION DEL ATLANTICO - CARTAGO,Origen – Destino,18,3,2022,1393,158,766150
RF004,ESTACION DEL ATLANTICO - CARTAGO,T4470,ESTACION DEL ATLANTICO - CARTAGO,Origen – Destino,17,3,2022,1440,69,792000
RF004,ESTACION DEL ATLANTICO - CARTAGO,T4470,ESTACION DEL ATLANTICO - CARTAGO,Origen – Destino,16,3,2022,1486,125,817300
RF004,ESTACION DEL ATLANTICO - CARTAGO,T4470,ESTACION DEL ATLANTICO - CARTAGO,Origen – Destino,15,3,2022,1478,170,812900
RF004,ESTACION DEL ATLANTICO - CARTAGO,T4470,ESTACION DEL ATLANTICO - CARTAGO,Origen – Destino,14,3,2022,1591,73,875050
RF004,ESTACION DEL ATLANTICO - CARTAGO,T4470,ESTACION DEL ATLANTICO - CARTAGO,Origen – Destino,11,3,2022,1313,76,722150
RF004,ESTACION DEL ATLANTICO - CARTAGO,T4470,ESTACION DEL ATLANTICO - CARTAGO,Origen – Destino,10,3,2022,1442,93,793100
RF004,ESTACION DEL ATLANTICO - CARTAGO,T4470,ESTACION DEL ATLANTICO - CARTAGO,Origen – Destino,9,3,2022,1321,119,726550
RF004,ESTACION DEL ATLANTICO - CARTAGO,T4470,ESTACION DEL ATLANTICO - CARTAGO,Origen – Destino,8,3,2022,1556,65,855800
RF004,ESTACION DEL ATLANTICO - CARTAGO,T4470,ESTACION DEL ATLANTICO - CARTAGO,Origen – Destino,7,3,2022,1422,43,782100
RF004,ESTACION DEL ATLANTICO - CARTAGO,T4470,ESTACION DEL ATLANTICO - CARTAGO,Origen – Destino,4,3,2022,1225,101,673750
RF004,ESTACION DEL ATLANTICO - CARTAGO,T4470,ESTACION DEL ATLANTICO - CARTAGO,Origen – Destino,3,3,2022,1383,107,760650
RF004,ESTACION DEL ATLANTICO - CARTAGO,T4470,ESTACION DEL ATLANTICO - CARTAGO,Origen – Destino,2,3,2022,1250,93,687500
RF004,ESTACION DEL ATLANTICO - CARTAGO,T4470,ESTACION DEL ATLANTICO - CARTAGO,Origen – Destino,1,3,2022,1429,115,785950
RF003,UNIVERSIDAD LATINA - HEREDIA,T4469,ESTACION DEL ATLANTICO – HEREDIA,Destino – Origen,31,3,2022,1639,0,688380
RF003,UNIVERSIDAD LATINA - HEREDIA,T4469,ESTACION DEL ATLANTICO – HEREDIA,Destino – Origen,30,3,2022,1556,0,653520
RF003,UNIVERSIDAD LATINA - HEREDIA,T4469,ESTACION DEL ATLANTICO – HEREDIA,Destino – Origen,29,3,2022,1712,0,719040
RF003,UNIVERSIDAD LATINA - HEREDIA,T4469,ESTACION DEL ATLANTICO – HEREDIA,Destino – Origen,28,3,2022,1955,0,821100
RF003,UNIVERSIDAD LATINA - HEREDIA,T4469,ESTACION DEL ATLANTICO – HEREDIA,Destino – Origen,25,3,2022,1737,0,729540
RF003,UNIVERSIDAD LATINA - HEREDIA,T4469,ESTACION DEL ATLANTICO – HEREDIA,Destino – Origen,24,3,2022,1370,0,575400
RF003,UNIVERSIDAD LATINA - HEREDIA,T4469,ESTACION DEL ATLANTICO – HEREDIA,Destino – Origen,23,3,2022,1722,0,723240
RF003,UNIVERSIDAD LATINA - HEREDIA,T4469,ESTACION DEL ATLANTICO – HEREDIA,Destino – Origen,22,3,2022,1687,0,708540
RF003,UNIVERSIDAD LATINA - HEREDIA,T4469,ESTACION DEL ATLANTICO – HEREDIA,Destino – Origen,21,3,2022,1672,0,702240
RF003,UNIVERSIDAD LATINA - HEREDIA,T4469,ESTACION DEL ATLANTICO – HEREDIA,Destino – Origen,18,3,2022,1601,0,672420
RF003,UNIVERSIDAD LATINA - HEREDIA,T4469,ESTACION DEL ATLANTICO – HEREDIA,Destino – Origen,17,3,2022,1737,0,729540
RF003,UNIVERSIDAD LATINA - HEREDIA,T4469,ESTACION DEL ATLANTICO – HEREDIA,Destino – Origen,16,3,2022,1542,0,647640
RF003,UNIVERSIDAD LATINA - HEREDIA,T4469,ESTACION DEL ATLANTICO – HEREDIA,Destino – Origen,15,3,2022,1651,0,693420
RF003,UNIVERSIDAD LATINA - HEREDIA,T4469,ESTACION DEL ATLANTICO – HEREDIA,Destino – Origen,14,3,2022,1742,0,731640
RF003,UNIVERSIDAD LATINA - HEREDIA,T4469,ESTACION DEL ATLANTICO – HEREDIA,Destino – Origen,11,3,2022,1566,0,657720
RF003,UNIVERSIDAD LATINA - HEREDIA,T4469,ESTACION DEL ATLANTICO – HEREDIA,Destino – Origen,10,3,2022,1765,0,741300
RF003,UNIVERSIDAD LATINA - HEREDIA,T4469,ESTACION DEL ATLANTICO – HEREDIA,Destino – Origen,9,3,2022,1583,0,664860
RF003,UNIVERSIDAD LATINA - HEREDIA,T4469,ESTACION DEL ATLANTICO – HEREDIA,Destino – Origen,8,3,2022,1635,0,686700
RF003,UNIVERSIDAD LATINA - HEREDIA,T4469,ESTACION DEL ATLANTICO – HEREDIA,Destino – Origen,7,3,2022,1568,0,658560
RF003,UNIVERSIDAD LATINA - HEREDIA,T4469,ESTACION DEL ATLANTICO – HEREDIA,Destino – Origen,4,3,2022,1390,0,583800
RF003,UNIVERSIDAD LATINA - HEREDIA,T4469,ESTACION DEL ATLANTICO – HEREDIA,Destino – Origen,3,3,2022,1512,0,635040
RF003,UNIVERSIDAD LATINA - HEREDIA,T4469,ESTACION DEL ATLANTICO – HEREDIA,Destino – Origen,2,3,2022,1281,0,538020
RF003,UNIVERSIDAD LATINA - HEREDIA,T4469,ESTACION DEL ATLANTICO – HEREDIA,Destino – Origen,1,3,2022,1530,0,642600
RF003,UNIVERSIDAD LATINA - HEREDIA,T4469,ESTACION DEL ATLANTICO – HEREDIA,Origen – Destino,31,3,2022,1607,90,674940
RF003,UNIVERSIDAD LATINA - HEREDIA,T4469,ESTACION DEL ATLANTICO – HEREDIA,Origen – Destino,30,3,2022,1722,90,723240
RF003,UNIVERSIDAD LATINA - HEREDIA,T4469,ESTACION DEL ATLANTICO – HEREDIA,Origen – Destino,29,3,2022,1580,140,663600
RF003,UNIVERSIDAD LATINA - HEREDIA,T4469,ESTACION DEL ATLANTICO – HEREDIA,Origen – Destino,28,3,2022,1637,120,687540
RF003,UNIVERSIDAD LATINA - HEREDIA,T4469,ESTACION DEL ATLANTICO – HEREDIA,Origen – Destino,25,3,2022,1503,120,631260
RF003,UNIVERSIDAD LATINA - HEREDIA,T4469,ESTACION DEL ATLANTICO – HEREDIA,Origen – Destino,24,3,2022,1724,138,724080
RF003,UNIVERSIDAD LATINA - HEREDIA,T4469,ESTACION DEL ATLANTICO – HEREDIA,Origen – Destino,23,3,2022,1506,143,632520
RF003,UNIVERSIDAD LATINA - HEREDIA,T4469,ESTACION DEL ATLANTICO – HEREDIA,Origen – Destino,22,3,2022,1493,106,627060
RF003,UNIVERSIDAD LATINA - HEREDIA,T4469,ESTACION DEL ATLANTICO – HEREDIA,Origen – Destino,21,3,2022,1615,100,678300
RF003,UNIVERSIDAD LATINA - HEREDIA,T4469,ESTACION DEL ATLANTICO – HEREDIA,Origen – Destino,18,3,2022,1379,135,579180
RF003,UNIVERSIDAD LATINA - HEREDIA,T4469,ESTACION DEL ATLANTICO – HEREDIA,Origen – Destino,17,3,2022,1497,103,628740
RF003,UNIVERSIDAD LATINA - HEREDIA,T4469,ESTACION DEL ATLANTICO – HEREDIA,Origen – Destino,16,3,2022,1527,110,641340
RF003,UNIVERSIDAD LATINA - HEREDIA,T4469,ESTACION DEL ATLANTICO – HEREDIA,Origen – Destino,15,3,2022,1411,110,592620
RF003,UNIVERSIDAD LATINA - HEREDIA,T4469,ESTACION DEL ATLANTICO – HEREDIA,Origen – Destino,14,3,2022,1499,50,629580
RF003,UNIVERSIDAD LATINA - HEREDIA,T4469,ESTACION DEL ATLANTICO – HEREDIA,Origen – Destino,11,3,2022,1268,117,532560
RF003,UNIVERSIDAD LATINA - HEREDIA,T4469,ESTACION DEL ATLANTICO – HEREDIA,Origen – Destino,10,3,2022,1354,90,568680
RF003,UNIVERSIDAD LATINA - HEREDIA,T4469,ESTACION DEL ATLANTICO – HEREDIA,Origen – Destino,9,3,2022,1435,100,602700
RF003,UNIVERSIDAD LATINA - HEREDIA,T4469,ESTACION DEL ATLANTICO – HEREDIA,Origen – Destino,8,3,2022,1412,92,593040
RF003,UNIVERSIDAD LATINA - HEREDIA,T4469,ESTACION DEL ATLANTICO – HEREDIA,Origen – Destino,7,3,2022,1394,90,585480
RF003,UNIVERSIDAD LATINA - HEREDIA,T4469,ESTACION DEL ATLANTICO – HEREDIA,Origen – Destino,4,3,2022,1220,100,512400
RF003,UNIVERSIDAD LATINA - HEREDIA,T4469,ESTACION DEL ATLANTICO – HEREDIA,Origen – Destino,3,3,2022,1256,78,527520
RF003,UNIVERSIDAD LATINA - HEREDIA,T4469,ESTACION DEL ATLANTICO – HEREDIA,Origen – Destino,2,3,2022,1371,36,575820
RF003,UNIVERSIDAD LATINA - HEREDIA,T4469,ESTACION DEL ATLANTICO – HEREDIA,Origen – Destino,1,3,2022,1418,50,595560
RF003,UNIVERSIDAD LATINA - HEREDIA,T4468,UNIVERSIDAD LATINA - HEREDIA,Destino – Origen,31,3,2022,157,0,72220
RF003,UNIVERSIDAD LATINA - HEREDIA,T4468,UNIVERSIDAD LATINA - HEREDIA,Destino – Origen,30,3,2022,146,0,67160
RF003,UNIVERSIDAD LATINA - HEREDIA,T4468,UNIVERSIDAD LATINA - HEREDIA,Destino – Origen,29,3,2022,144,0,66240
RF003,UNIVERSIDAD LATINA - HEREDIA,T4468,UNIVERSIDAD LATINA - HEREDIA,Destino – Origen,28,3,2022,109,0,50140
RF003,UNIVERSIDAD LATINA - HEREDIA,T4468,UNIVERSIDAD LATINA - HEREDIA,Destino – Origen,25,3,2022,132,0,60720
RF003,UNIVERSIDAD LATINA - HEREDIA,T4468,UNIVERSIDAD LATINA - HEREDIA,Destino – Origen,24,3,2022,142,0,65320
RF003,UNIVERSIDAD LATINA - HEREDIA,T4468,UNIVERSIDAD LATINA - HEREDIA,Destino – Origen,23,3,2022,179,0,82340
RF003,UNIVERSIDAD LATINA - HEREDIA,T4468,UNIVERSIDAD LATINA - HEREDIA,Destino – Origen,22,3,2022,150,0,69000
RF003,UNIVERSIDAD LATINA - HEREDIA,T4468,UNIVERSIDAD LATINA - HEREDIA,Destino – Origen,21,3,2022,106,0,48760
RF003,UNIVERSIDAD LATINA - HEREDIA,T4468,UNIVERSIDAD LATINA - HEREDIA,Destino – Origen,18,3,2022,92,0,42320
RF003,UNIVERSIDAD LATINA - HEREDIA,T4468,UNIVERSIDAD LATINA - HEREDIA,Destino – Origen,17,3,2022,111,0,51060
RF003,UNIVERSIDAD LATINA - HEREDIA,T4468,UNIVERSIDAD LATINA - HEREDIA,Destino – Origen,16,3,2022,111,0,51060
RF003,UNIVERSIDAD LATINA - HEREDIA,T4468,UNIVERSIDAD LATINA - HEREDIA,Destino – Origen,15,3,2022,126,0,57960
RF003,UNIVERSIDAD LATINA - HEREDIA,T4468,UNIVERSIDAD LATINA - HEREDIA,Destino – Origen,14,3,2022,119,0,54740
RF003,UNIVERSIDAD LATINA - HEREDIA,T4468,UNIVERSIDAD LATINA - HEREDIA,Destino – Origen,11,3,2022,154,0,70840
RF003,UNIVERSIDAD LATINA - HEREDIA,T4468,UNIVERSIDAD LATINA - HEREDIA,Destino – Origen,10,3,2022,145,0,66700
RF003,UNIVERSIDAD LATINA - HEREDIA,T4468,UNIVERSIDAD LATINA - HEREDIA,Destino – Origen,9,3,2022,135,0,62100
RF003,UNIVERSIDAD LATINA - HEREDIA,T4468,UNIVERSIDAD LATINA - HEREDIA,Destino – Origen,8,3,2022,101,0,46460
RF003,UNIVERSIDAD LATINA - HEREDIA,T4468,UNIVERSIDAD LATINA - HEREDIA,Destino – Origen,7,3,2022,106,0,48760
RF003,UNIVERSIDAD LATINA - HEREDIA,T4468,UNIVERSIDAD LATINA - HEREDIA,Destino – Origen,4,3,2022,105,0,48300
RF003,UNIVERSIDAD LATINA - HEREDIA,T4468,UNIVERSIDAD LATINA - HEREDIA,Destino – Origen,3,3,2022,92,0,42320
RF003,UNIVERSIDAD LATINA - HEREDIA,T4468,UNIVERSIDAD LATINA - HEREDIA,Destino – Origen,2,3,2022,142,0,65320
RF003,UNIVERSIDAD LATINA - HEREDIA,T4468,UNIVERSIDAD LATINA - HEREDIA,Destino – Origen,1,3,2022,114,0,52440
RF003,UNIVERSIDAD LATINA - HEREDIA,T4468,UNIVERSIDAD LATINA - HEREDIA,Origen – Destino,31,3,2022,177,16,81420
RF003,UNIVERSIDAD LATINA - HEREDIA,T4468,UNIVERSIDAD LATINA - HEREDIA,Origen – Destino,30,3,2022,157,19,72220
RF003,UNIVERSIDAD LATINA - HEREDIA,T4468,UNIVERSIDAD LATINA - HEREDIA,Origen – Destino,29,3,2022,192,9,88320
RF003,UNIVERSIDAD LATINA - HEREDIA,T4468,UNIVERSIDAD LATINA - HEREDIA,Origen – Destino,28,3,2022,181,5,83260
RF003,UNIVERSIDAD LATINA - HEREDIA,T4468,UNIVERSIDAD LATINA - HEREDIA,Origen – Destino,25,3,2022,143,13,65780
RF003,UNIVERSIDAD LATINA - HEREDIA,T4468,UNIVERSIDAD LATINA - HEREDIA,Origen – Destino,24,3,2022,119,21,54740
RF003,UNIVERSIDAD LATINA - HEREDIA,T4468,UNIVERSIDAD LATINA - HEREDIA,Origen – Destino,23,3,2022,121,30,55660
RF003,UNIVERSIDAD LATINA - HEREDIA,T4468,UNIVERSIDAD LATINA - HEREDIA,Origen – Destino,22,3,2022,89,21,40940
RF003,UNIVERSIDAD LATINA - HEREDIA,T4468,UNIVERSIDAD LATINA - HEREDIA,Origen – Destino,21,3,2022,138,19,63480
RF003,UNIVERSIDAD LATINA - HEREDIA,T4468,UNIVERSIDAD LATINA - HEREDIA,Origen – Destino,18,3,2022,125,35,57500
RF003,UNIVERSIDAD LATINA - HEREDIA,T4468,UNIVERSIDAD LATINA - HEREDIA,Origen – Destino,17,3,2022,121,17,55660
RF003,UNIVERSIDAD LATINA - HEREDIA,T4468,UNIVERSIDAD LATINA - HEREDIA,Origen – Destino,16,3,2022,148,36,68080
RF003,UNIVERSIDAD LATINA - HEREDIA,T4468,UNIVERSIDAD LATINA - HEREDIA,Origen – Destino,15,3,2022,167,31,76820
RF003,UNIVERSIDAD LATINA - HEREDIA,T4468,UNIVERSIDAD LATINA - HEREDIA,Origen – Destino,14,3,2022,136,20,62560
RF003,UNIVERSIDAD LATINA - HEREDIA,T4468,UNIVERSIDAD LATINA - HEREDIA,Origen – Destino,11,3,2022,88,20,40480
RF003,UNIVERSIDAD LATINA - HEREDIA,T4468,UNIVERSIDAD LATINA - HEREDIA,Origen – Destino,10,3,2022,102,39,46920
RF003,UNIVERSIDAD LATINA - HEREDIA,T4468,UNIVERSIDAD LATINA - HEREDIA,Origen – Destino,9,3,2022,113,41,51980
RF003,UNIVERSIDAD LATINA - HEREDIA,T4468,UNIVERSIDAD LATINA - HEREDIA,Origen – Destino,8,3,2022,119,30,54740
RF003,UNIVERSIDAD LATINA - HEREDIA,T4468,UNIVERSIDAD LATINA - HEREDIA,Origen – Destino,7,3,2022,140,29,64400
RF003,UNIVERSIDAD LATINA - HEREDIA,T4468,UNIVERSIDAD LATINA - HEREDIA,Origen – Destino,4,3,2022,123,15,56580
RF003,UNIVERSIDAD LATINA - HEREDIA,T4468,UNIVERSIDAD LATINA - HEREDIA,Origen – Destino,3,3,2022,142,30,65320
RF003,UNIVERSIDAD LATINA - HEREDIA,T4468,UNIVERSIDAD LATINA - HEREDIA,Origen – Destino,2,3,2022,99,15,45540
RF003,UNIVERSIDAD LATINA - HEREDIA,T4468,UNIVERSIDAD LATINA - HEREDIA,Origen – Destino,1,3,2022,119,35,54740
RF002,INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III,T4467,ESTACION DEL PACIFICO – METROPOLI III,Destino – Origen,31,3,2022,578,0,138720
RF002,INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III,T4467,ESTACION DEL PACIFICO – METROPOLI III,Destino – Origen,30,3,2022,500,0,120000
RF002,INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III,T4467,ESTACION DEL PACIFICO – METROPOLI III,Destino – Origen,29,3,2022,567,0,136080
RF002,INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III,T4467,ESTACION DEL PACIFICO – METROPOLI III,Destino – Origen,28,3,2022,540,0,129600
RF002,INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III,T4467,ESTACION DEL PACIFICO – METROPOLI III,Destino – Origen,25,3,2022,490,0,117600
RF002,INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III,T4467,ESTACION DEL PACIFICO – METROPOLI III,Destino – Origen,24,3,2022,563,0,135120
RF002,INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III,T4467,ESTACION DEL PACIFICO – METROPOLI III,Destino – Origen,23,3,2022,435,0,104400
RF002,INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III,T4467,ESTACION DEL PACIFICO – METROPOLI III,Destino – Origen,22,3,2022,562,0,134880
RF002,INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III,T4467,ESTACION DEL PACIFICO – METROPOLI III,Destino – Origen,21,3,2022,547,0,131280
RF002,INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III,T4467,ESTACION DEL PACIFICO – METROPOLI III,Destino – Origen,18,3,2022,353,0,84720
RF002,INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III,T4467,ESTACION DEL PACIFICO – METROPOLI III,Destino – Origen,17,3,2022,447,0,107280
RF002,INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III,T4467,ESTACION DEL PACIFICO – METROPOLI III,Destino – Origen,16,3,2022,511,0,122640
RF002,INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III,T4467,ESTACION DEL PACIFICO – METROPOLI III,Destino – Origen,15,3,2022,640,0,153600
RF002,INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III,T4467,ESTACION DEL PACIFICO – METROPOLI III,Destino – Origen,14,3,2022,524,0,125760
RF002,INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III,T4467,ESTACION DEL PACIFICO – METROPOLI III,Destino – Origen,11,3,2022,363,0,87120
RF002,INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III,T4467,ESTACION DEL PACIFICO – METROPOLI III,Destino – Origen,10,3,2022,518,0,124320
RF002,INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III,T4467,ESTACION DEL PACIFICO – METROPOLI III,Destino – Origen,9,3,2022,458,0,109920
RF002,INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III,T4467,ESTACION DEL PACIFICO – METROPOLI III,Destino – Origen,8,3,2022,502,0,120480
RF002,INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III,T4467,ESTACION DEL PACIFICO – METROPOLI III,Destino – Origen,7,3,2022,486,0,116640
RF002,INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III,T4467,ESTACION DEL PACIFICO – METROPOLI III,Destino – Origen,4,3,2022,391,0,93840
RF002,INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III,T4467,ESTACION DEL PACIFICO – METROPOLI III,Destino – Origen,3,3,2022,457,0,109680
RF002,INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III,T4467,ESTACION DEL PACIFICO – METROPOLI III,Destino – Origen,2,3,2022,476,0,114240
RF002,INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III,T4467,ESTACION DEL PACIFICO – METROPOLI III,Destino – Origen,1,3,2022,608,0,145920
RF002,INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III,T4467,ESTACION DEL PACIFICO – METROPOLI III,Origen – Destino,31,3,2022,596,4,143040
RF002,INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III,T4467,ESTACION DEL PACIFICO – METROPOLI III,Origen – Destino,30,3,2022,719,14,172560
RF002,INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III,T4467,ESTACION DEL PACIFICO – METROPOLI III,Origen – Destino,29,3,2022,636,2,152640
RF002,INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III,T4467,ESTACION DEL PACIFICO – METROPOLI III,Origen – Destino,28,3,2022,618,21,148320
RF002,INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III,T4467,ESTACION DEL PACIFICO – METROPOLI III,Origen – Destino,25,3,2022,547,0,131280
RF002,INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III,T4467,ESTACION DEL PACIFICO – METROPOLI III,Origen – Destino,24,3,2022,705,29,169200
RF002,INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III,T4467,ESTACION DEL PACIFICO – METROPOLI III,Origen – Destino,23,3,2022,670,0,160800
RF002,INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III,T4467,ESTACION DEL PACIFICO – METROPOLI III,Origen – Destino,22,3,2022,654,0,156960
RF002,INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III,T4467,ESTACION DEL PACIFICO – METROPOLI III,Origen – Destino,21,3,2022,826,0,198240
RF002,INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III,T4467,ESTACION DEL PACIFICO – METROPOLI III,Origen – Destino,18,3,2022,755,0,181200
RF002,INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III,T4467,ESTACION DEL PACIFICO – METROPOLI III,Origen – Destino,17,3,2022,667,6,160080
RF002,INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III,T4467,ESTACION DEL PACIFICO – METROPOLI III,Origen – Destino,16,3,2022,670,0,160800
RF002,INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III,T4467,ESTACION DEL PACIFICO – METROPOLI III,Origen – Destino,15,3,2022,589,19,141360
RF002,INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III,T4467,ESTACION DEL PACIFICO – METROPOLI III,Origen – Destino,14,3,2022,607,0,145680
RF002,INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III,T4467,ESTACION DEL PACIFICO – METROPOLI III,Origen – Destino,11,3,2022,593,0,142320
RF002,INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III,T4467,ESTACION DEL PACIFICO – METROPOLI III,Origen – Destino,10,3,2022,575,8,138000
RF002,INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III,T4467,ESTACION DEL PACIFICO – METROPOLI III,Origen – Destino,9,3,2022,606,19,145440
RF002,INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III,T4467,ESTACION DEL PACIFICO – METROPOLI III,Origen – Destino,8,3,2022,657,0,157680
RF002,INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III,T4467,ESTACION DEL PACIFICO – METROPOLI III,Origen – Destino,7,3,2022,642,0,154080
